"F_TAZ","T_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT"
15,223,0.03,10.69,9.33,10.69,9.33,52.3666978484565,0.2799,0.005345
15,224,0.01,10.3,8.33,10.3,8.33,48.5242718446602,0.0833,0.00171666666666667
15,226,0.04,10.48,8.39,10.48,8.39,48.0343511450382,0.3356,0.00698666666666667
15,227,0.06,10.1,8.36,10.1,8.36,49.6633663366337,0.5016,0.0101
15,228,0.02,8.08,6.99,8.08,6.99,51.9059405940594,0.1398,0.00269333333333333
15,229,0.07,10.57,9.39,10.57,9.39,53.3017975402081,0.6573,0.0123316666666667
15,237,0.02,12.99,10.71,12.99,10.71,49.4688221709007,0.2142,0.00433
15,238,0.09,10.39,8.55,10.39,8.55,49.3743984600578,0.7695,0.015585
15,318,0.24,8.36,7.35,8.36,7.35,52.7511961722488,1.764,0.03344
15,327,0.3,13.38,11.51,13.38,11.51,51.6143497757848,3.453,0.0669
15,344,0.12,11.02,9.58,11.02,9.58,52.1597096188748,1.1496,0.02204
15,345,0.02,10.65,8.83,10.65,8.83,49.7464788732394,0.1766,0.00355
16,142,0.29,15.46,9.81,15.46,9.81,38.0724450194049,2.8449,0.0747233333333333
16,149,1.83,10.56,9.82,10.56,9.82,55.7954545454545,17.9706,0.32208
16,150,0.03,11.37,10.29,11.37,10.29,54.3007915567282,0.3087,0.005685
16,151,1.85,12.08,10.7,12.08,10.7,53.1456953642384,19.795,0.372466666666667
16,152,0.69,13.88,12.39,13.88,12.39,53.5590778097983,8.5491,0.15962
16,154,1.55,12.98,12.11,12.98,12.11,55.9784283513097,18.7705,0.335316666666667
16,155,0.13,14.63,13.23,14.63,13.23,54.2583732057416,1.7199,0.0316983333333333
16,158,0.17,16.11,14.35,16.11,14.35,53.4450651769087,2.4395,0.045645
16,164,0.69,12.31,9.14,13.24,9.14,44.549147034931,6.3066,0.141565
16,222,0.92,12.45,11.11,12.45,11.11,53.5421686746988,10.2212,0.1909
16,223,0.1,13.01,12.1,13.01,12.1,55.8032282859339,1.21,0.0216833333333333
16,224,0.06,12.63,11.1,12.63,11.1,52.7315914489311,0.666,0.01263
16,226,0.29,12.8,11.15,12.8,11.15,52.265625,3.2335,0.0618666666666667
16,227,0.58,12.42,11.12,12.42,11.12,53.719806763285,6.4496,0.12006
16,228,0.07,10.4,9.76,10.4,9.76,56.3076923076923,0.6832,0.0121333333333333
16,229,0.28,12.89,12.15,12.89,12.15,56.55546935609,3.402,0.0601533333333333
16,237,0.11,15.32,13.47,15.32,13.47,52.7545691906005,1.4817,0.0280866666666667
16,238,0.46,12.71,11.31,12.71,11.31,53.3910306845004,5.2026,0.0974433333333333
16,318,0.87,10.68,10.12,10.68,10.12,56.8539325842697,8.8044,0.15486
16,327,1.18,15.71,14.28,15.71,14.28,54.5385105028644,16.8504,0.308963333333333
16,344,0.47,13.35,12.34,13.35,12.34,55.4606741573034,5.7998,0.104575
16,345,0.09,12.97,11.59,12.97,11.59,53.6160370084811,1.0431,0.019455
17,142,0.01,13.6,10.89,13.6,10.89,48.0441176470588,0.1089,0.00226666666666667
17,149,0.05,9.6,9.08,9.6,9.08,56.75,0.454,0.008
17,151,0.09,11.12,9.96,11.12,9.96,53.7410071942446,0.8964,0.01668
17,152,0.02,12.91,11.65,12.91,11.65,54.1440743609605,0.233,0.00430333333333333
17,154,0.06,12.02,11.37,12.02,11.37,56.7554076539101,0.6822,0.01202
17,164,0.03,11.55,9.36,12.39,9.37,48.6233766233766,0.2808,0.005775
17,222,0.02,11.48,10.37,11.48,10.37,54.198606271777,0.2074,0.00382666666666667
17,227,0.01,11.46,10.38,11.46,10.38,54.3455497382199,0.1038,0.00191
17,229,0.01,11.93,11.41,11.93,11.41,57.384744341995,0.1141,0.00198833333333333
17,238,0.01,11.75,10.57,11.75,10.57,53.9744680851064,0.1057,0.00195833333333333
17,318,0.04,9.72,9.37,9.72,9.37,57.8395061728395,0.3748,0.00648
17,327,0.05,14.74,13.54,14.74,13.54,55.1153324287653,0.677,0.0122833333333333
17,344,0.02,12.38,11.6,12.38,11.6,56.2197092084006,0.232,0.00412666666666667
18,142,0.05,16.1,10.26,16.1,10.26,38.2360248447205,0.513,0.0134166666666667
18,149,0.21,11.18,10.33,11.18,10.33,55.438282647585,2.1693,0.03913
18,151,0.33,12.7,11.22,12.7,11.22,53.007874015748,3.7026,0.06985
18,152,0.11,14.5,12.9,14.5,12.9,53.3793103448276,1.419,0.0265833333333333
18,154,0.24,13.6,12.63,13.6,12.63,55.7205882352941,3.0312,0.0544
18,155,0.02,15.25,13.74,15.25,13.74,54.0590163934426,0.2748,0.00508333333333333
18,158,0.02,16.73,14.86,16.73,14.86,53.2934847579199,0.2972,0.00557666666666667
18,164,0.11,12.93,9.65,13.86,9.65,44.7795823665893,1.0615,0.023705
18,222,0.09,13.07,11.62,13.07,11.62,53.3435348125478,1.0458,0.019605
18,223,0.02,13.63,12.61,13.63,12.61,55.509904622157,0.2522,0.00454333333333333
18,226,0.03,13.42,11.67,13.42,11.67,52.1758569299553,0.3501,0.00671
18,227,0.04,13.04,11.64,13.04,11.64,53.558282208589,0.4656,0.00869333333333333
18,228,0.01,11.02,10.27,11.02,10.27,55.9165154264973,0.1027,0.00183666666666667
18,229,0.04,13.51,12.67,13.51,12.67,56.2694300518135,0.5068,0.00900666666666667
18,237,0.01,15.94,13.98,15.94,13.98,52.6223337515684,0.1398,0.00265666666666667
18,238,0.06,13.33,11.83,13.33,11.83,53.2483120780195,0.7098,0.01333
18,318,0.15,11.3,10.63,11.3,10.63,56.4424778761062,1.5945,0.02825
18,327,0.18,16.33,14.79,16.33,14.79,54.3417023882425,2.6622,0.04899
18,344,0.07,13.97,12.86,13.97,12.86,55.2326413743737,0.9002,0.0162983333333333
18,345,0.01,13.59,12.1,13.59,12.1,53.4216335540839,0.121,0.002265
19,142,0.13,14.58,11.57,14.58,11.57,47.6131687242798,1.5041,0.03159
19,149,0.92,10.59,9.76,10.59,9.76,55.2974504249292,8.9792,0.16238
19,150,0.02,11.39,10.23,11.39,10.23,53.8893766461809,0.2046,0.00379666666666667
19,151,0.94,12.11,10.65,12.11,10.65,52.766308835673,10.011,0.189723333333333
19,152,0.33,13.9,12.33,13.9,12.33,53.2230215827338,4.0689,0.07645
19,154,1.43,13.01,12.06,13.01,12.06,55.6187548039969,17.2458,0.310071666666667
19,155,0.07,14.65,13.18,14.65,13.18,53.9795221843003,0.9226,0.0170916666666667
19,158,0.09,16.13,14.3,16.13,14.3,53.1928084314941,1.287,0.024195
19,164,0.82,12.33,9.08,13.26,9.09,44.1849148418491,7.4456,0.16851
19,222,0.44,12.47,11.05,12.47,11.05,53.1676022453889,4.862,0.0914466666666667
19,223,0.05,13.04,12.04,13.04,12.04,55.398773006135,0.602,0.0108666666666667
19,224,0.03,12.65,11.04,12.65,11.04,52.3636363636364,0.3312,0.006325
19,226,0.15,12.83,11.1,12.83,11.1,51.9095869056898,1.665,0.032075
19,227,0.27,12.44,11.07,12.44,11.07,53.3922829581994,2.9889,0.05598
19,228,0.03,10.43,9.7,10.43,9.7,55.8005752636625,0.291,0.005215
19,229,0.13,12.92,12.1,12.92,12.1,56.1919504643963,1.573,0.0279933333333333
19,237,0.05,15.34,13.42,15.34,13.42,52.490221642764,0.671,0.0127833333333333
19,238,0.25,12.74,11.26,12.74,11.26,53.0298273155416,2.815,0.0530833333333333
19,318,0.45,10.7,10.06,10.7,10.06,56.411214953271,4.527,0.08025
19,327,0.66,15.73,14.22,15.73,14.22,54.2403051493961,9.3852,0.17303
19,344,0.45,13.37,12.29,13.37,12.29,55.1533283470456,5.5305,0.100275
19,345,0.08,13,11.54,13,11.54,53.2615384615385,0.9232,0.0173333333333333
20,142,0.1,15.22,9.47,15.22,9.47,37.3324572930355,0.947,0.0253666666666667
20,149,0.47,11.09,8.8,11.09,8.8,47.6104598737601,4.136,0.0868716666666667
20,150,0.01,11.9,9.27,11.9,9.27,46.7394957983193,0.0927,0.00198333333333333
20,151,0.66,12.61,9.69,12.61,9.69,46.1062648691515,6.3954,0.13871
20,152,0.22,14.41,11.38,14.41,11.38,47.3837612768911,2.5036,0.0528366666666667
20,154,0.5,13.51,11.1,13.51,11.1,49.2968171724648,5.55,0.112583333333333
20,155,0.05,15.16,12.22,15.16,12.22,48.3641160949868,0.611,0.0126333333333333
20,158,0.04,16.64,13.34,16.64,13.34,48.1009615384615,0.5336,0.0110933333333333
20,164,0.24,12.61,8.98,13.58,8.98,42.7279936558287,2.1552,0.05044
20,222,0.19,12.98,10.1,12.98,10.1,46.6872110939907,1.919,0.0411033333333333
20,223,0.03,13.54,11.08,13.54,11.08,49.0989660265879,0.3324,0.00677
20,224,0.01,13.16,10.08,13.16,10.08,45.9574468085106,0.1008,0.00219333333333333
20,226,0.08,13.33,10.14,13.33,10.14,45.6414103525881,0.8112,0.0177733333333333
20,227,0.09,12.95,10.11,12.95,10.11,46.8416988416988,0.9099,0.019425
20,228,0.02,10.93,8.74,10.93,8.74,47.9780420860018,0.1748,0.00364333333333333
20,229,0.09,13.42,11.14,13.42,11.14,49.806259314456,1.0026,0.02013
20,237,0.03,15.85,12.46,15.85,12.46,47.1671924290221,0.3738,0.007925
20,238,0.13,13.24,10.3,13.24,10.3,46.6767371601208,1.339,0.0286866666666667
20,318,0.32,11.21,9.1,11.21,9.1,48.7065120428189,2.912,0.0597866666666667
20,327,0.42,16.24,13.27,16.24,13.27,49.0270935960591,5.5734,0.11368
20,344,0.16,13.88,11.33,13.88,11.33,48.9769452449568,1.8128,0.0370133333333333
20,345,0.03,13.5,10.58,13.5,10.58,47.0222222222222,0.3174,0.00675
21,142,0.05,14.58,9.11,14.58,9.11,37.4897119341564,0.4555,0.01215
21,149,0.21,10.41,8.59,10.41,8.59,49.5100864553314,1.8039,0.036435
21,151,0.31,11.93,9.48,11.93,9.48,47.6781223805532,2.9388,0.0616383333333333
21,152,0.1,13.73,11.17,13.73,11.17,48.8128186453023,1.117,0.0228833333333333
21,154,0.22,12.83,10.89,12.83,10.89,50.9275136399065,2.3958,0.0470433333333333
21,155,0.02,14.48,12.01,14.48,12.01,49.7651933701657,0.2402,0.00482666666666667
21,158,0.02,15.95,13.13,15.95,13.13,49.3918495297806,0.2626,0.00531666666666667
21,164,0.1,12.88,9.16,13.05,9.44,42.6708074534161,0.916,0.0214666666666667
21,222,0.08,12.3,9.89,12.3,9.89,48.2439024390244,0.7912,0.0164
21,223,0.02,12.86,10.87,12.86,10.87,50.7153965785381,0.2174,0.00428666666666667
21,226,0.03,12.65,9.93,12.65,9.93,47.098814229249,0.2979,0.006325
21,227,0.04,12.27,9.9,12.27,9.9,48.4107579462103,0.396,0.00818
21,228,0.01,10.25,8.53,10.25,8.53,49.9317073170732,0.0853,0.00170833333333333
21,229,0.04,12.74,10.93,12.74,10.93,51.4756671899529,0.4372,0.00849333333333333
21,237,0.01,15.17,12.25,15.17,12.25,48.4508899143045,0.1225,0.00252833333333333
21,238,0.05,12.56,10.09,12.56,10.09,48.2006369426752,0.5045,0.0104666666666667
21,318,0.14,10.53,8.89,10.53,8.89,50.6552706552707,1.2446,0.02457
21,327,0.17,15.56,13.06,15.56,13.06,50.3598971722365,2.2202,0.0440866666666667
21,344,0.07,13.2,11.12,13.2,11.12,50.5454545454545,0.7784,0.0154
21,345,0.01,12.82,10.37,12.82,10.37,48.5335413416537,0.1037,0.00213666666666667
22,142,0.07,14.14,9.07,14.14,9.07,38.4865629420085,0.6349,0.0164966666666667
22,149,0.31,10.58,8.72,10.58,8.72,49.4517958412098,2.7032,0.0546633333333333
22,151,0.47,12.1,9.6,12.1,9.6,47.603305785124,4.512,0.0947833333333333
22,152,0.15,13.89,11.29,13.89,11.29,48.7688984881209,1.6935,0.034725
22,154,0.34,13,11.01,13,11.01,50.8153846153846,3.7434,0.0736666666666667
22,155,0.03,14.65,12.13,14.65,12.13,49.679180887372,0.3639,0.007325
22,158,0.03,16.12,13.25,16.12,13.25,49.317617866005,0.3975,0.00806
22,164,0.16,13.22,9.56,13.22,9.56,43.3888048411498,1.5296,0.0352533333333333
22,222,0.13,12.46,10.01,12.46,10.01,48.2022471910112,1.3013,0.0269966666666667
22,223,0.02,13.03,11,13.03,11,50.6523407521105,0.22,0.00434333333333333
22,224,0.01,12.64,9.99,12.64,9.99,47.4208860759494,0.0999,0.00210666666666667
22,226,0.04,12.82,10.05,12.82,10.05,47.0358814352574,0.402,0.00854666666666667
22,227,0.06,12.44,10.02,12.44,10.02,48.3279742765273,0.6012,0.01244
22,228,0.02,10.42,8.66,10.42,8.66,49.8656429942418,0.1732,0.00347333333333333
22,229,0.07,12.91,11.05,12.91,11.05,51.3555383423703,0.7735,0.0150616666666667
22,237,0.02,16.14,10.65,16.14,10.65,39.5910780669145,0.213,0.00538
22,238,0.08,12.73,10.21,12.73,10.21,48.1225451688924,0.8168,0.0169733333333333
22,318,0.21,10.7,9.01,10.7,9.01,50.5233644859813,1.8921,0.03745
22,327,0.27,15.72,13.18,15.72,13.18,50.3053435114504,3.5586,0.07074
22,344,0.11,13.36,11.24,13.36,11.24,50.4790419161677,1.2364,0.0244933333333333
22,345,0.02,12.99,10.49,12.99,10.49,48.4526558891455,0.2098,0.00433
23,142,0.02,15.11,9.77,15.11,9.77,38.7954996690933,0.1954,0.00503666666666667
23,149,0.07,11.24,8.9,11.24,8.9,47.508896797153,0.623,0.0131133333333333
23,151,0.12,12.77,9.79,12.77,9.79,45.9984338292874,1.1748,0.02554
23,152,0.03,14.56,11.48,14.56,11.48,47.3076923076923,0.3444,0.00728
23,154,0.09,13.66,11.2,13.66,11.2,49.194729136164,1.008,0.02049
23,164,0.04,13,9.23,13.97,9.23,42.6,0.3692,0.00866666666666667
23,222,0.03,13.13,10.2,13.13,10.2,46.6108149276466,0.306,0.006565
23,226,0.01,13.48,10.24,13.48,10.24,45.5786350148368,0.1024,0.00224666666666667
23,227,0.02,13.1,10.21,13.1,10.21,46.763358778626,0.2042,0.00436666666666667
23,229,0.02,13.57,11.24,13.57,11.24,49.6978629329403,0.2248,0.00452333333333333
23,238,0.02,13.39,10.4,13.39,10.4,46.6019417475728,0.208,0.00446333333333333
23,318,0.05,11.36,9.2,11.36,9.2,48.5915492957746,0.46,0.00946666666666667
23,327,0.08,16.39,13.37,16.39,13.37,48.9444783404515,1.0696,0.0218533333333333
23,344,0.02,14.03,11.43,14.03,11.43,48.8809693513899,0.2286,0.00467666666666667
24,142,0.27,15.37,9.93,15.37,9.93,38.7638256343526,2.6811,0.069165
24,149,1.14,11.22,10,11.22,10,53.475935828877,11.4,0.21318
24,150,0.02,12.03,10.47,12.03,10.47,52.2194513715711,0.2094,0.00401
24,151,1.66,12.75,10.89,12.75,10.89,51.2470588235294,18.0774,0.35275
24,152,0.56,14.54,12.58,14.54,12.58,51.9119669876204,7.0448,0.135706666666667
24,154,2.25,13.64,12.3,13.64,12.3,54.1055718475073,27.675,0.5115
24,155,0.11,15.29,13.42,15.29,13.42,52.6618705035971,1.4762,0.0280316666666667
24,158,0.13,16.77,14.54,16.77,14.54,52.0214669051878,1.8902,0.036335
24,164,1.37,13.9,9.71,13.87,10.85,41.9136690647482,13.3027,0.317383333333333
24,222,0.46,13.11,11.3,13.11,11.3,51.7162471395881,5.198,0.10051
24,223,0.09,13.67,12.29,13.67,12.29,53.9429407461595,1.1061,0.020505
24,224,0.03,13.29,11.28,13.29,11.28,50.9255079006772,0.3384,0.006645
24,226,0.19,13.47,11.34,13.47,11.34,50.5122494432071,2.1546,0.042655
24,227,0.23,13.08,11.31,13.08,11.31,51.8807339449541,2.6013,0.05014
24,228,0.05,11.06,9.94,11.06,9.94,53.9240506329114,0.497,0.00921666666666667
24,229,0.23,13.55,12.34,13.55,12.34,54.6420664206642,2.8382,0.0519416666666667
24,237,0.08,17.37,11.51,17.37,11.51,39.7582037996546,0.9208,0.02316
24,238,0.34,13.37,11.5,13.37,11.5,51.6080777860883,3.91,0.0757633333333333
24,318,0.76,11.34,10.3,11.34,10.3,54.4973544973545,7.828,0.14364
24,327,1.03,16.37,14.47,16.37,14.47,53.0360415394013,14.9041,0.281018333333333
24,344,0.69,14.01,12.53,14.01,12.53,53.661670235546,8.6457,0.161115
24,345,0.14,13.63,11.78,13.63,11.78,51.8561995597946,1.6492,0.0318033333333333
25,142,0.1,16.54,10.67,16.54,10.67,38.7061668681983,1.067,0.0275666666666667
25,149,0.45,12.47,9.82,12.47,9.82,47.2493985565357,4.419,0.093525
25,150,0.01,13.27,10.29,13.27,10.29,46.525998492841,0.1029,0.00221166666666667
25,151,0.64,13.99,10.7,13.99,10.7,45.8899213724089,6.848,0.149226666666667
25,152,0.21,15.79,12.39,15.79,12.39,47.0804306523116,2.6019,0.055265
25,154,0.49,14.89,12.11,14.89,12.11,48.7978509066488,5.9339,0.121601666666667
25,155,0.04,16.54,13.23,16.54,13.23,47.9927448609432,0.5292,0.0110266666666667
25,158,0.04,18.01,14.35,18.01,14.35,47.8067740144364,0.574,0.0120066666666667
25,164,0.24,13.85,9.87,14.82,9.88,42.7581227436823,2.3688,0.0554
25,222,0.19,14.35,11.11,14.35,11.11,46.4529616724739,2.1109,0.0454416666666667
25,223,0.03,14.92,12.1,14.92,12.1,48.6595174262735,0.363,0.00746
25,224,0.01,14.53,11.09,14.53,11.09,45.7949070887818,0.1109,0.00242166666666667
25,226,0.08,14.71,11.15,14.71,11.15,45.4792658055744,0.892,0.0196133333333333
25,227,0.1,14.33,11.12,14.33,11.12,46.559665038381,1.112,0.0238833333333333
25,228,0.02,12.31,9.76,12.31,9.76,47.5710804224208,0.1952,0.00410333333333333
25,229,0.09,14.8,12.15,14.8,12.15,49.2567567567568,1.0935,0.0222
25,237,0.03,17.23,13.47,17.23,13.47,46.9065583284968,0.4041,0.008615
25,238,0.13,14.62,11.31,14.62,11.31,46.4158686730506,1.4703,0.0316766666666667
25,318,0.29,12.59,10.11,12.59,10.11,48.1810961080222,2.9319,0.0608516666666667
25,327,0.4,17.61,14.28,17.61,14.28,48.6541737649063,5.712,0.1174
25,344,0.15,15.25,12.34,15.25,12.34,48.5508196721311,1.851,0.038125
25,345,0.03,14.88,11.59,14.88,11.59,46.7338709677419,0.3477,0.00744
26,142,0.03,15.94,10.42,15.94,10.42,39.2220828105395,0.3126,0.00797
26,149,2.12,11.79,10.49,11.79,10.49,53.3842239185751,22.2388,0.41658
26,151,0.22,13.31,11.38,13.31,11.38,51.2997746055597,2.5036,0.0488033333333333
26,152,0.07,15.11,13.07,15.11,13.07,51.8994043679682,0.9149,0.0176283333333333
26,154,7.51,14.21,12.79,14.21,12.79,54.0042223786066,96.0529,1.77861833333333
26,155,0.01,15.86,13.91,15.86,13.91,52.6229508196721,0.1391,0.00264333333333333
26,158,0.01,17.34,15.03,17.34,15.03,52.0069204152249,0.1503,0.00289
26,164,4.15,14.83,10.52,14.43,11.34,42.5623735670937,43.658,1.02574166666667
26,222,0.91,13.68,11.79,13.68,11.79,51.7105263157895,10.7289,0.20748
26,223,0.01,14.24,12.78,14.24,12.78,53.8483146067416,0.1278,0.00237333333333333
26,224,0.06,13.86,11.77,13.86,11.77,50.952380952381,0.7062,0.01386
26,226,0.02,14.03,11.83,14.03,11.83,50.5915894511761,0.2366,0.00467666666666667
26,227,1.32,13.65,11.8,13.65,11.8,51.8681318681319,15.576,0.3003
26,229,0.03,14.12,12.83,14.12,12.83,54.5184135977337,0.3849,0.00706
26,238,0.15,13.94,11.99,13.94,11.99,51.6068866571019,1.7985,0.03485
26,318,0.1,11.91,10.79,11.91,10.79,54.3576826196473,1.079,0.01985
26,327,0.19,16.94,14.96,16.94,14.96,52.987012987013,2.8424,0.0536433333333333
26,344,1.67,14.58,13.02,14.58,13.02,53.5802469135802,21.7434,0.40581
26,345,0.3,14.2,12.27,14.2,12.27,51.8450704225352,3.681,0.071
27,142,0.11,12.93,8.21,12.93,8.21,38.0974477958237,0.9031,0.023705
27,149,0.4,8.83,7.72,8.83,7.72,52.4575311438279,3.088,0.0588666666666667
27,150,0.01,9.64,8.19,9.64,8.19,50.9751037344398,0.0819,0.00160666666666667
27,151,0.66,10.36,8.61,10.36,8.61,49.8648648648649,5.6826,0.11396
27,152,0.2,12.15,10.3,12.15,10.3,50.8641975308642,2.06,0.0405
27,154,0.45,11.25,10.02,11.25,10.02,53.44,4.509,0.084375
27,155,0.04,12.9,11.14,12.9,11.14,51.8139534883721,0.4456,0.0086
27,158,0.04,14.38,12.26,14.38,12.26,51.1543810848401,0.4904,0.00958666666666667
27,164,0.22,11.48,8.57,11.48,8.57,44.7909407665505,1.8854,0.0420933333333333
27,222,0.17,10.72,9.02,10.72,9.02,50.4850746268657,1.5334,0.0303733333333333
27,223,0.03,11.28,10,11.28,10,53.1914893617021,0.3,0.00564
27,224,0.01,10.9,9,10.9,9,49.5412844036697,0.09,0.00181666666666667
27,226,0.05,11.08,9.06,11.08,9.06,49.0613718411552,0.453,0.00923333333333333
27,227,0.08,10.69,9.03,10.69,9.03,50.6828811973807,0.7224,0.0142533333333333
27,228,0.02,8.67,7.66,8.67,7.66,53.0103806228374,0.1532,0.00289
27,229,0.09,11.16,10.06,11.16,10.06,54.0860215053763,0.9054,0.01674
27,237,0.02,14.93,9.79,14.93,9.79,39.3436034829203,0.1958,0.00497666666666667
27,238,0.1,10.98,9.22,10.98,9.22,50.3825136612022,0.922,0.0183
27,318,0.29,8.95,8.02,8.95,8.02,53.7653631284916,2.3258,0.0432583333333333
27,327,0.36,13.98,12.19,13.98,12.19,52.3175965665236,4.3884,0.08388
27,344,0.14,11.62,10.25,11.62,10.25,52.9259896729776,1.435,0.0271133333333333
27,345,0.02,11.24,9.5,11.24,9.5,50.711743772242,0.19,0.00374666666666667
28,142,0.16,12.32,7.95,12.32,7.95,38.7175324675325,1.272,0.0328533333333333
28,149,0.73,10.21,8.3,10.21,8.3,48.7757100881489,6.059,0.124221666666667
28,150,0.01,11.01,8.77,11.01,8.77,47.7929155313351,0.0877,0.001835
28,151,0.8,11.73,9.18,11.73,9.18,46.9565217391304,7.344,0.1564
28,152,0.28,13.52,10.87,13.52,10.87,48.2396449704142,3.0436,0.0630933333333333
28,154,3.01,12.63,10.59,12.63,10.59,50.3087885985748,31.8759,0.633605
28,155,0.06,14.27,11.71,14.27,11.71,49.2361597757533,0.7026,0.01427
28,158,0.08,15.75,12.83,15.75,12.83,48.8761904761905,1.0264,0.021
28,164,1.18,12.85,9.14,12.85,9.14,42.6770428015564,10.7852,0.252716666666667
28,222,0.27,12.09,9.59,12.09,9.59,47.5930521091811,2.5893,0.054405
28,223,0.04,12.66,10.58,12.66,10.58,50.1421800947867,0.4232,0.00844
28,224,0.01,12.27,9.57,12.27,9.57,46.7970660146699,0.0957,0.002045
28,226,0.14,12.45,9.63,12.45,9.63,46.4096385542169,1.3482,0.02905
28,227,0.17,12.07,9.6,12.07,9.6,47.7216238608119,1.632,0.0341983333333333
28,228,0.02,10.05,8.24,10.05,8.24,49.1940298507463,0.1648,0.00335
28,229,0.12,12.54,10.63,12.54,10.63,50.8612440191388,1.2756,0.02508
28,237,0.03,14.32,9.53,14.32,9.53,39.9301675977654,0.2859,0.00716
28,238,0.26,13.48,8.19,13.48,8.19,36.4540059347181,2.1294,0.0584133333333333
28,318,0.4,10.33,8.59,10.33,8.59,49.8935140367861,3.436,0.0688666666666667
28,327,0.58,15.35,12.76,15.35,12.76,49.8762214983713,7.4008,0.148383333333333
28,344,0.45,12.99,10.82,12.99,10.82,49.9769053117783,4.869,0.097425
28,345,0.1,12.62,10.07,12.62,10.07,47.8763866877972,1.007,0.0210333333333333
29,142,0.11,11.22,7.49,11.22,7.49,40.0534759358289,0.8239,0.02057
29,149,0.34,10.71,8.13,10.71,8.13,45.546218487395,2.7642,0.06069
29,151,0.44,12.24,9.02,12.24,9.02,44.2156862745098,3.9688,0.08976
29,152,0.15,14.03,10.7,14.03,10.7,45.7590876692801,1.605,0.035075
29,154,0.36,13.13,10.43,13.13,10.43,47.6618431073877,3.7548,0.07878
29,155,0.03,14.78,11.54,14.78,11.54,46.8470906630582,0.3462,0.00739
29,158,0.03,16.26,12.66,16.26,12.66,46.7158671586716,0.3798,0.00813
29,164,0.19,13.36,8.98,13.36,8.98,40.3293413173653,1.7062,0.0423066666666667
29,222,0.15,12.6,9.42,12.6,9.42,44.8571428571429,1.413,0.0315
29,223,0.02,13.16,10.41,13.16,10.41,47.4620060790274,0.2082,0.00438666666666667
29,226,0.06,12.96,9.47,12.96,9.47,43.8425925925926,0.5682,0.01296
29,227,0.07,12.57,9.44,12.57,9.44,45.0596658711217,0.6608,0.014665
29,228,0.01,10.55,8.07,10.55,8.07,45.8957345971564,0.0807,0.00175833333333333
29,229,0.06,13.04,10.47,13.04,10.47,48.1748466257669,0.6282,0.01304
29,237,0.02,13.22,9.07,13.22,9.07,41.1649016641452,0.1814,0.00440666666666667
29,238,0.11,12.37,7.73,12.37,7.73,37.4939369442199,0.8503,0.0226783333333333
29,318,0.2,10.83,8.43,10.83,8.43,46.7036011080332,1.686,0.0361
29,327,0.31,16.39,11.35,16.39,11.35,41.5497254423429,3.5185,0.0846816666666667
29,344,0.11,13.5,10.66,13.5,10.66,47.3777777777778,1.1726,0.02475
29,345,0.02,13.12,9.9,13.12,9.9,45.2743902439024,0.198,0.00437333333333333
30,142,0.03,12.62,8.08,12.62,8.08,38.4152139461173,0.2424,0.00631
30,149,0.1,10.83,8.56,10.83,8.56,47.4238227146814,0.856,0.01805
30,151,0.16,12.36,9.45,12.36,9.45,45.873786407767,1.512,0.03296
30,152,0.05,14.15,11.13,14.15,11.13,47.1943462897527,0.5565,0.0117916666666667
30,154,0.12,13.25,10.86,13.25,10.86,49.177358490566,1.3032,0.0265
30,155,0.01,14.9,11.97,14.9,11.97,48.2013422818792,0.1197,0.00248333333333333
30,158,0.01,16.38,13.09,16.38,13.09,47.948717948718,0.1309,0.00273
30,164,0.05,13.48,9.4,13.48,9.4,41.839762611276,0.47,0.0112333333333333
30,222,0.05,12.72,9.85,12.72,9.85,46.4622641509434,0.4925,0.0106
30,226,0.01,13.08,9.9,13.08,9.9,45.4128440366973,0.099,0.00218
30,227,0.02,12.69,9.86,12.69,9.86,46.6193853427896,0.1972,0.00423
30,229,0.02,13.16,10.89,13.16,10.89,49.6504559270517,0.2178,0.00438666666666667
30,238,0.03,13.78,8.31,13.78,8.31,36.1828737300435,0.2493,0.00689
30,318,0.07,10.95,8.86,10.95,8.86,48.5479452054795,0.6202,0.012775
30,327,0.1,15.98,13.02,15.98,13.02,48.8861076345432,1.302,0.0266333333333333
30,344,0.03,13.62,11.08,13.62,11.08,48.8105726872247,0.3324,0.00681
31,142,0.02,11.33,8.37,11.33,8.37,44.3248014121801,0.1674,0.00377666666666667
31,149,0.04,11.67,8.91,11.67,8.91,45.8097686375321,0.3564,0.00778
31,151,0.07,13.2,9.8,13.2,9.8,44.5454545454545,0.686,0.0154
31,152,0.02,14.95,11.02,14.95,11.02,44.2274247491639,0.2204,0.00498333333333333
31,154,0.05,14.09,11.21,14.09,11.21,47.735982966643,0.5605,0.0117416666666667
31,164,0.03,13.18,10.46,13.18,10.46,47.6176024279211,0.3138,0.00659
31,222,0.02,13.56,10.2,13.56,10.2,45.1327433628319,0.204,0.00452
31,238,0.01,12.49,8.61,12.49,8.61,41.3610888710969,0.0861,0.00208166666666667
31,318,0.03,11.79,9.21,11.79,9.21,46.8702290076336,0.2763,0.005895
31,327,0.04,16.51,12.23,16.51,12.23,44.4457904300424,0.4892,0.0110066666666667
31,344,0.01,14.46,11.43,14.46,11.43,47.4273858921162,0.1143,0.00241
